url,average_commit_time (ms),average_image_gathering_time (ms),average_num_layers_drawn (),average_num_missing_tiles (),dom_content_loaded_time (seconds),dropped_percent (%),first_paint (ms),load_time (seconds),mean_frame_time (ms),percent_impl_scrolled (%),texture_upload_count (count),total_deferred_image_decode_count (count),total_deferred_image_decoding_time (seconds),total_image_cache_hit_count (count),total_texture_upload_time (seconds)
v1.0.0/base-css.html,0,0,0.0,0.0,0.229,0.0,588.0,0.432,8.422,0.0,0,0,0,0,0
v1.1.0/base-css.html,0,0,0.0,0.0,0.207,0.0,564.0,0.415,8.548,0.0,0,0,0,0,0
v1.1.1/base-css.html,0,0,0.0,0.0,0.204,0.0,549.0,0.395,8.367,0.0,0,0,0,0,0
v1.2.0/base-css.html,0,0,0.0,0.0,0.204,0.0,332.0,0.28,8.421,0.0,0,0,0,0,0
v1.3.0/base-css.html,0,0,0.0,0.0,0.21,0.0,330.0,0.275,8.48,0.0,0,0,0,0,0
v1.4.0/base-css.html,0,0,0.0,0.0,0.22,0.0,325.0,0.274,8.439,0.0,0,0,0,0,0
v2.0.0/base-css.html,0,0,0.0,0.0,0.225,0.0,360.0,0.302,8.375,0.0,0,0,0,0,0
v2.0.1/base-css.html,0,0,0.0,0.0,0.217,0.0,324.0,0.27,8.501,0.0,0,0,0,0,0
v2.0.2/base-css.html,0,0,0.0,0.0,0.229,0.0,364.0,0.31,8.377,0.0,0,0,0,0,0
v2.0.3/base-css.html,0,0,0.0,0.0,0.198,0.0,313.0,0.26,8.387,0.0,0,0,0,0,0
v2.0.4/base-css.html,0,0,0.0,0.0,0.209,0.0,317.0,0.262,8.398,0.0,0,0,0,0,0
v2.1.0/base-css.html,0,0,0.0,0.0,0.218,0.0,353.0,0.295,8.397,0.0,0,0,0,0,0
v2.1.1/base-css.html,0,0,0.0,0.0,0.292,0.0,174.0,0.384,8.436,0.0,0,0,0,0,0
v2.2.0/base-css.html,0,0,0.0,0.0,0.224,0.0,352.0,0.296,8.479,0.0,0,0,0,0,0
v2.2.1/base-css.html,0,0,0.0,0.0,0.243,0.0,351.0,0.295,8.434,0.0,0,0,0,0,0
v2.2.2/base-css.html,0,0,0.0,0.0,0.217,0.0,325.0,0.269,8.495,0.0,0,0,0,0,0
v2.3.0/base-css.html,0,0,0.0,0.0,0.083,0.0,146.0,0.141,8.443,0.0,0,0,0,0,0
v2.3.1/base-css.html,0,0,0.0,0.0,0.214,0.0,321.0,0.266,8.422,0.0,0,0,0,0,0
v2.3.2/base-css.html,0,0,0.0,0.0,0.228,0.0,434.0,0.321,8.636,0.0,0,0,0,0,0
v3.0.0-rc.2/base-css.html,0,0,0.0,0.0,0.246,0.0,536.0,0.398,8.41,0.0,0,0,0,0,0
v3.0.0-rc1/base-css.html,0,0,0.0,0.0,0.216,0.0,321.0,0.266,8.403,0.0,0,0,0,0,0
v3.0.0-rcFinal/base-css.html,0,0,0.0,0.0,0.214,0.0,346.0,0.278,8.431,0.0,0,0,0,0,0
v1.0.0/breadcrumbs.html,0,0,0.0,0.0,0.152,0.0,230.0,0.221,8.651,0.0,0,0,0,0,0
v1.1.0/breadcrumbs.html,0,0,0.0,0.0,0.127,0.0,204.0,0.194,8.423,0.0,0,0,0,0,0
v1.1.1/breadcrumbs.html,0,0,0.0,0.0,0.122,0.0,189.0,0.18,8.514,0.0,0,0,0,0,0
v1.2.0/breadcrumbs.html,0,0,0.0,0.0,0.047,0.0,72.0,0.067,8.427,0.0,0,0,0,0,0
v1.3.0/breadcrumbs.html,0,0,0.0,0.0,0.135,0.0,186.0,0.171,8.391,0.0,0,0,0,0,0
v1.4.0/breadcrumbs.html,0,0,0.0,0.0,0.036,0.0,55.0,0.047,8.618,0.0,0,0,0,0,0
v2.0.0/breadcrumbs.html,0,0,0.0,0.0,0.169,0.0,258.0,0.211,8.456,0.0,0,0,0,0,0
v2.0.1/breadcrumbs.html,0,0,0.0,0.0,0.148,0.0,196.0,0.181,8.438,0.0,0,0,0,0,0
v2.0.2/breadcrumbs.html,0,0,0.0,0.0,0.179,0.0,251.0,0.221,8.602,0.0,0,0,0,0,0
v2.0.3/breadcrumbs.html,0,0,0.0,0.0,0.171,0.0,268.0,0.236,8.648,0.0,0,0,0,0,0
v2.0.4/breadcrumbs.html,0,0,0.0,0.0,0.146,0.0,191.0,0.178,8.52,0.0,0,0,0,0,0
v2.1.0/breadcrumbs.html,0,0,0.0,0.0,0.131,0.0,180.0,0.17,8.642,0.0,0,0,0,0,0
v2.1.1/breadcrumbs.html,0,0,0.0,0.0,0.297,0.0,225.0,0.357,8.618,0.0,0,0,0,0,0
v2.2.0/breadcrumbs.html,0,0,0.0,0.0,0.173,0.0,237.0,0.222,8.833,0.0,0,0,0,0,0
v2.2.1/breadcrumbs.html,0,0,0.0,0.0,0.137,0.0,172.0,0.165,8.353,0.0,0,0,0,0,0
v2.2.2/breadcrumbs.html,0,0,0.0,0.0,0.142,0.0,184.0,0.175,8.762,0.0,0,0,0,0,0
v2.3.0/breadcrumbs.html,0,0,0.0,0.0,0.189,0.0,244.0,0.227,8.728,0.0,0,0,0,0,0
v2.3.1/breadcrumbs.html,0,0,0.0,0.0,0.156,0.0,198.0,0.193,8.436,0.0,0,0,0,0,0
v2.3.2/breadcrumbs.html,0,0,0.0,0.0,0.152,0.0,190.0,0.185,8.343,0.0,0,0,0,0,0
v3.0.0-rc.2/breadcrumbs.html,0,0,0.0,0.0,0.165,0.0,273.0,0.23,8.885,0.0,0,0,0,0,0
v3.0.0-rc1/breadcrumbs.html,0,0,0.0,0.0,0.138,0.0,185.0,0.176,8.547,0.0,0,0,0,0,0
v3.0.0-rcFinal/breadcrumbs.html,0,0,0.0,0.0,0.163,0.0,211.0,0.207,8.403,0.0,0,0,0,0,0
v1.0.0/button-all.html,0,0,0.0,0.0,0.354,0.0,784.0,0.629,8.461,0.0,0,0,0,0,0
v1.1.0/button-all.html,0,0,0.0,0.0,0.19,0.0,478.0,0.322,8.328,0.0,0,0,0,0,0
v1.1.1/button-all.html,0,0,0.0,0.0,0.143,0.0,460.0,0.291,8.372,0.0,0,0,0,0,0
v1.2.0/button-all.html,0,0,0.0,0.0,0.371,0.0,892.0,0.612,8.409,0.0,0,0,0,0,0
v1.3.0/button-all.html,0,0,0.0,0.0,0.327,0.0,663.0,0.5,8.354,0.0,0,0,0,0,0
v1.4.0/button-all.html,0,0,0.0,0.0,0.45,0.0,1261.0,1.02,8.034,0.0,0,0,0,0,0
v2.0.0/button-all.html,0,0,0.0,0.0,0.305,0.0,629.0,0.489,8.315,0.0,0,0,0,0,0
v2.0.1/button-all.html,0,0,0.0,0.0,0.306,0.0,561.0,0.446,8.286,0.0,0,0,0,0,0
v2.0.2/button-all.html,0,0,0.0,0.0,0.342,0.0,555.0,0.438,8.302,0.0,0,0,0,0,0
v2.0.3/button-all.html,0,0,0.0,0.0,0.365,0.0,627.0,0.51,8.28,0.0,0,0,0,0,0
v2.0.4/button-all.html,0,0,0.0,0.0,0.376,0.0,828.0,0.626,8.441,0.0,0,0,0,0,0
v2.1.0/button-all.html,0,0,0.0,0.0,0.336,0.0,707.0,0.5,8.489,0.0,0,0,0,0,0
v2.1.1/button-all.html,0,0,0.0,0.0,0.438,0.0,218.0,0.576,8.3,0.0,0,0,0,0,0
v2.2.0/button-all.html,0,0,0.0,0.0,0.403,0.0,827.0,0.576,8.479,0.0,0,0,0,0,0
v2.2.1/button-all.html,0,0,0.0,0.0,0.38,0.0,609.0,0.488,8.297,0.0,0,0,0,0,0
v2.2.2/button-all.html,0,0,0.0,0.0,0.327,0.0,562.0,0.44,8.313,0.0,0,0,0,0,0
v2.3.0/button-all.html,0,0,0.0,0.0,0.286,0.0,513.0,0.393,8.473,0.0,0,0,0,0,0
v2.3.1/button-all.html,0,0,0.0,0.0,0.246,0.0,462.0,0.342,8.34,0.0,0,0,0,0,0
v2.3.2/button-all.html,0,0,0.0,0.0,0.298,0.0,509.0,0.39,8.504,0.0,0,0,0,0,0
v3.0.0-rc.2/button-all.html,0,0,0.0,0.0,0.278,0.0,486.0,0.378,8.506,0.0,0,0,0,0,0
v3.0.0-rc1/button-all.html,0,0,0.0,0.0,0.281,0.0,518.4,0.394,8.467,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-all.html,0,0,0.0,0.0,0.282,0.0,489.0,0.38,8.315,0.0,0,0,0,0,0
v1.0.0/button-basic.html,0,0,0.0,0.0,0.137,0.0,208.0,0.182,8.501,0.0,0,0,0,0,0
v1.1.0/button-basic.html,0,0,0.0,0.0,0.137,0.0,313.0,0.207,8.462,0.0,0,0,0,0,0
v1.1.1/button-basic.html,0,0,0.0,0.0,0.123,0.0,208.0,0.186,8.345,0.0,0,0,0,0,0
v1.2.0/button-basic.html,0,0,0.0,0.0,0.128,0.0,336.0,0.212,8.543,0.0,0,0,0,0,0
v1.3.0/button-basic.html,0,0,0.0,0.0,0.163,0.0,278.0,0.221,8.505,0.0,0,0,0,0,0
v1.4.0/button-basic.html,0,0,0.0,0.0,0.133,0.0,267.0,0.202,8.349,0.0,0,0,0,0,0
v2.0.0/button-basic.html,0,0,0.0,0.0,0.124,0.0,181.0,0.156,8.468,0.0,0,0,0,0,0
v2.0.1/button-basic.html,0,0,0.0,0.0,0.149,0.0,242.0,0.192,8.48,0.0,0,0,0,0,0
v2.0.2/button-basic.html,0,0,0.0,0.0,0.084,0.0,150.0,0.122,8.317,0.0,0,0,0,0,0
v2.0.3/button-basic.html,0,0,0.0,0.0,0.148,0.0,234.0,0.193,8.457,0.0,0,0,0,0,0
v2.0.4/button-basic.html,0,0,0.0,0.0,0.138,0.0,251.0,0.185,8.621,0.0,0,0,0,0,0
v2.1.0/button-basic.html,0,0,0.0,0.0,0.159,0.0,254.0,0.205,8.651,0.0,0,0,0,0,0
v2.1.1/button-basic.html,0,0,0.0,0.0,0.064,0.0,103.0,0.084,8.663,0.0,0,0,0,0,0
v2.2.0/button-basic.html,0,0,0.0,0.0,0.05,0.0,82.0,0.069,8.665,0.0,0,0,0,0,0
v2.2.1/button-basic.html,0,0,0.0,0.0,0.062,0.0,97.0,0.083,8.593,0.0,0,0,0,0,0
v2.2.2/button-basic.html,0,0,0.0,0.0,0.052,0.0,83.0,0.069,8.607,0.0,0,0,0,0,0
v2.3.0/button-basic.html,0,0,0.0,0.0,0.054,0.0,86.0,0.073,8.493,0.0,0,0,0,0,0
v2.3.1/button-basic.html,0,0,0.0,0.0,0.143,0.0,245.0,0.183,8.583,0.0,0,0,0,0,0
v2.3.2/button-basic.html,0,0,0.0,0.0,0.149,0.0,268.0,0.199,8.545,0.0,0,0,0,0,0
v3.0.0-rc.2/button-basic.html,0,0,0.0,0.0,0.149,0.0,209.0,0.191,8.47,0.0,0,0,0,0,0
v3.0.0-rc1/button-basic.html,0,0,0.0,0.0,0.116,0.0,185.0,0.172,8.74,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-basic.html,0,0,0.0,0.0,0.132,0.0,187.0,0.174,8.706,0.0,0,0,0,0,0
v1.0.0/button-groups.html,0,0,0.0,0.0,0.726,0.0,1807.0,1.236,8.42,0.0,0,0,0,0,0
v1.1.0/button-groups.html,0,0,0.0,0.0,0.64,0.0,1737.0,1.156,8.452,0.0,0,0,0,0,0
v1.1.1/button-groups.html,0,0,0.0,0.0,0.743,0.0,1897.0,1.286,8.468,0.0,0,0,0,0,0
v1.2.0/button-groups.html,0,0,0.0,0.0,0.628,0.0,1312.0,0.947,8.062,0.0,0,0,0,0,0
v1.3.0/button-groups.html,0,0,0.0,0.0,0.6,0.0,1303.0,0.928,8.058,0.0,0,0,0,0,0
v1.4.0/button-groups.html,0,0,0.0,0.0,0.749,0.0,1500.0,1.111,12.146,0.0,0,0,0,0,0
v2.0.0/button-groups.html,0,0,0.0,0.0,1.275,0.0,1700.0,1.687,14.35,0.0,0,0,0,0,0
v2.0.1/button-groups.html,0,0,0.0,0.0,0.612,0.0,1469.0,1.012,14.809,0.0,0,0,0,0,0
v2.0.2/button-groups.html,0,0,0.0,0.0,0.605,0.0,1469.0,1.011,14.515,0.0,0,0,0,0,0
v2.0.3/button-groups.html,0,0,0.0,0.0,1.409,0.0,1912.0,1.899,15.846,0.0,0,0,0,0,0
v2.0.4/button-groups.html,0,0,0.0,0.0,0.568,0.0,1546.0,0.976,14.809,0.0,0,0,0,0,0
v2.1.0/button-groups.html,0,0,0.0,0.0,0.705,0.0,1502.0,1.023,12.773,0.0,0,0,0,0,0
v2.1.1/button-groups.html,0,0,0.0,0.0,0.553,0.0,1355.0,0.869,13.318,0.0,0,0,0,0,0
v2.2.0/button-groups.html,0,0,0.0,0.0,0.544,0.0,1329.0,0.853,13.498,0.0,0,0,0,0,0
v2.2.1/button-groups.html,0,0,0.0,0.0,0.543,0.0,1338.0,0.853,13.151,0.0,0,0,0,0,0
v2.2.2/button-groups.html,0,0,0.0,0.0,0.671,0.0,1466.0,0.985,13.932,0.0,0,0,0,0,0
v2.3.0/button-groups.html,0,0,0.0,0.0,0.535,0.0,1324.0,0.841,13.17,0.0,0,0,0,0,0
v2.3.1/button-groups.html,0,0,0.0,0.0,1.276,0.0,1624.0,1.605,13.74,0.0,0,0,0,0,0
v2.3.2/button-groups.html,0,0,0.0,0.0,1.292,0.0,1629.0,1.612,13.158,0.0,0,0,0,0,0
v3.0.0-rc.2/button-groups.html,0,0,0.0,0.0,0.626,0.0,1326.0,0.967,10.928,0.0,0,0,0,0,0
v3.0.0-rc1/button-groups.html,0,0,0.0,0.0,0.502,0.0,1078.0,0.777,10.906,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-groups.html,0,0,0.0,0.0,0.442,0.0,1143.0,0.779,11.271,0.0,0,0,0,0,0
v1.0.0/dropdowns.html,0,0,0.0,0.0,0.274,0.0,444.0,0.353,8.373,0.0,0,0,0,0,0
v1.1.0/dropdowns.html,0,0,0.0,0.0,0.244,0.0,575.0,0.415,8.542,0.0,0,0,0,0,0
v1.1.1/dropdowns.html,0,0,0.0,0.0,0.285,0.0,772.0,0.509,8.491,0.0,0,0,0,0,0
v1.2.0/dropdowns.html,0,0,0.0,0.0,0.214,0.0,352.0,0.271,8.494,0.0,0,0,0,0,0
v1.3.0/dropdowns.html,0,0,0.0,0.0,0.244,0.0,553.0,0.359,9.615,0.0,0,0,0,0,0
v1.4.0/dropdowns.html,0,0,0.0,0.0,0.16,0.0,241.0,0.193,8.511,0.0,0,0,0,0,0
v2.0.0/dropdowns.html,0,0,0.0,0.0,0.238,0.0,375.0,0.29,8.671,0.0,0,0,0,0,0
v2.0.1/dropdowns.html,0,0,0.0,0.0,0.296,0.0,430.0,0.36,8.667,0.0,0,0,0,0,0
v2.0.2/dropdowns.html,0,0,0.0,0.0,0.232,0.0,454.0,0.296,8.638,0.0,0,0,0,0,0
v2.0.3/dropdowns.html,0,0,0.0,0.0,0.165,0.0,254.0,0.201,8.632,0.0,0,0,0,0,0
v2.0.4/dropdowns.html,0,0,0.0,0.0,0.221,0.0,337.0,0.266,8.648,0.0,0,0,0,0,0
v2.1.0/dropdowns.html,0,0,0.0,0.0,0.229,0.0,342.0,0.265,8.603,0.0,0,0,0,0,0
v2.1.1/dropdowns.html,0,0,0.0,0.0,0.177,0.0,269.0,0.214,8.689,0.0,0,0,0,0,0
v2.2.0/dropdowns.html,0,0,0.0,0.0,0.215,0.0,337.0,0.262,8.686,0.0,0,0,0,0,0
v2.2.1/dropdowns.html,0,0,0.0,0.0,0.207,0.0,318.0,0.241,8.668,0.0,0,0,0,0,0
v2.2.2/dropdowns.html,0,0,0.0,0.0,0.278,0.0,546.0,0.365,8.665,0.0,0,0,0,0,0
v2.3.0/dropdowns.html,0,0,0.0,0.0,0.254,0.0,406.0,0.328,8.645,0.0,0,0,0,0,0
v2.3.1/dropdowns.html,0,0,0.0,0.0,0.221,0.0,361.0,0.282,8.764,0.0,0,0,0,0,0
v2.3.2/dropdowns.html,0,0,0.0,0.0,0.24,0.0,434.0,0.298,8.699,0.0,0,0,0,0,0
v3.0.0-rc.2/dropdowns.html,0,0,0.0,0.0,0.268,0.0,475.0,0.337,8.687,0.0,0,0,0,0,0
v3.0.0-rc1/dropdowns.html,0,0,0.0,0.0,0.193,0.0,284.0,0.231,8.652,0.0,0,0,0,0,0
v3.0.0-rcFinal/dropdowns.html,0,0,0.0,0.0,0.08,0.0,161.0,0.119,8.624,0.0,0,0,0,0,0
v1.0.0/forms.html,0,0,0.0,0.0,0.576,0.0,1448.0,0.993,8.277,0.0,0,0,0,0,0
v1.1.0/forms.html,0,0,0.0,0.0,0.531,0.0,1393.0,0.945,8.287,0.0,0,0,0,0,0
v1.1.1/forms.html,0,0,0.0,0.0,1.278,0.0,1766.0,1.738,8.303,0.0,0,0,0,0,0
v1.2.0/forms.html,0,0,0.0,0.0,1.29,0.0,1705.0,1.681,8.326,0.0,0,0,0,0,0
v1.3.0/forms.html,0,0,0.0,0.0,0.627,0.0,1443.0,1.015,8.294,0.0,0,0,0,0,0
v1.4.0/forms.html,0,0,0.0,0.0,0.598,0.0,1434.0,1.008,9.699,0.0,0,0,0,0,0
v2.0.0/forms.html,0,0,0.0,0.0,0.615,0.0,1530.0,1.047,8.274,0.0,0,0,0,0,0
v2.0.1/forms.html,0,0,0.0,0.0,1.239,0.0,1702.0,1.684,8.309,0.0,0,0,0,0,0
v2.0.2/forms.html,0,0,0.0,0.0,0.659,0.0,1542.0,1.08,8.29,0.0,0,0,0,0,0
v2.0.3/forms.html,0,0,0.0,0.0,0.655,0.0,1589.0,1.099,8.338,0.0,0,0,0,0,0
v2.0.4/forms.html,0,0,0.0,0.0,1.313,0.0,1828.0,1.804,8.336,0.0,0,0,0,0,0
v2.1.0/forms.html,0,0,0.0,0.0,1.365,0.0,1885.0,1.856,8.281,0.0,0,0,0,0,0
v2.1.1/forms.html,0,0,0.0,0.0,0.778,0.0,235.0,1.345,8.366,0.0,0,0,0,0,0
v2.2.0/forms.html,0,0,0.0,0.0,1.291,0.0,1807.8,1.786,8.317,0.0,0,0,0,0,0
v2.2.1/forms.html,0,0,0.0,0.0,1.305,0.0,1823.0,1.801,8.273,0.0,0,0,0,0,0
v2.2.2/forms.html,0,0,0.0,0.0,1.332,0.0,1860.0,1.837,8.335,0.0,0,0,0,0,0
v2.3.0/forms.html,0,0,0.0,0.0,0.7,0.0,1703.0,1.179,8.375,0.0,0,0,0,0,0
v2.3.1/forms.html,0,0,0.0,0.0,0.702,0.0,1704.0,1.178,8.324,0.0,0,0,0,0,0
v2.3.2/forms.html,0,0,0.0,0.0,1.345,0.0,1878.0,1.853,8.308,0.0,0,0,0,0,0
v3.0.0-rc.2/forms.html,0,0,0.0,0.0,1.181,0.0,1580.0,1.554,8.318,0.0,0,0,0,0,0
v3.0.0-rc1/forms.html,0,0,0.0,0.0,0.518,0.0,1191.0,0.844,8.433,0.0,0,0,0,0,0
v3.0.0-rcFinal/forms.html,0,0,0.0,0.0,1.175,0.0,1574.0,1.551,8.336,0.0,0,0,0,0,0
v1.0.0/images.html,0,0,0.0,0.0,0.276,0.0,338.0,0.307,8.605,0.0,0,0,0,0,0
v1.1.0/images.html,0,0,0.0,0.0,0.235,0.0,264.0,0.247,8.484,0.0,0,0,0,0,0
v1.1.1/images.html,0,0,0.0,0.0,0.237,0.0,274.0,0.253,8.673,0.0,0,0,0,0,0
v1.2.0/images.html,0,0,0.0,0.0,0.199,0.0,212.0,0.207,8.494,0.0,0,0,0,0,0
v1.3.0/images.html,0,0,0.0,0.0,0.222,0.0,265.0,0.241,8.729,0.0,0,0,0,0,0
v1.4.0/images.html,0,0,0.0,0.0,0.212,0.0,239.0,0.224,8.493,0.0,0,0,0,0,0
v2.0.0/images.html,0,0,0.0,0.0,0.228,0.0,261.0,0.241,8.68,0.0,0,0,0,0,0
v2.0.1/images.html,0,0,0.0,0.0,0.261,0.0,314.0,0.286,8.701,0.0,0,0,0,0,0
v2.0.2/images.html,0,0,0.0,0.0,0.25,0.0,294.0,0.27,8.677,0.0,0,0,0,0,0
v2.0.3/images.html,0,0,0.0,0.0,0.265,0.0,323.0,0.293,11.603,0.0,0,0,0,0,0
v2.0.4/images.html,0,0,0.0,0.0,0.107,0.0,126.0,0.118,8.597,0.0,0,0,0,0,0
v2.1.0/images.html,0,0,0.0,0.0,0.127,0.0,153.0,0.139,8.704,0.0,0,0,0,0,0
v2.1.1/images.html,0,0,0.0,0.0,0.125,0.0,152.0,0.139,8.716,0.0,0,0,0,0,0
v2.2.0/images.html,0,0,0.0,0.0,0.111,0.0,134.0,0.121,8.637,0.0,0,0,0,0,0
v2.2.1/images.html,0,0,0.0,0.0,0.111,0.0,135.0,0.122,8.655,0.0,0,0,0,0,0
v2.2.2/images.html,0,0,0.0,0.0,0.107,0.0,131.0,0.119,8.656,0.0,0,0,0,0,0
v2.3.0/images.html,0,0,0.0,0.0,0.112,0.0,136.0,0.123,8.548,0.0,0,0,0,0,0
v2.3.1/images.html,0,0,0.0,0.0,0.126,0.0,150.0,0.137,8.558,0.0,0,0,0,0,0
v2.3.2/images.html,0,0,0.0,0.0,0.108,0.0,128.0,0.117,8.523,0.0,0,0,0,0,0
v3.0.0-rc.2/images.html,0,0,0.0,0.0,0.096,0.0,116.0,0.107,8.507,0.0,0,0,0,0,0
v3.0.0-rc1/images.html,0,0,0.0,0.0,0.102,0.0,120.0,0.112,8.537,0.0,0,0,0,0,0
v3.0.0-rcFinal/images.html,0,0,0.0,0.0,0.102,0.0,122.0,0.113,8.57,0.0,0,0,0,0,0
v1.0.0/listgroup.html,0,0,0.0,0.0,0.057,0.0,182.0,0.173,8.511,0.0,0,0,0,0,0
v1.1.0/listgroup.html,0,0,0.0,0.0,0.06,0.0,183.0,0.176,8.542,0.0,0,0,0,0,0
v1.1.1/listgroup.html,0,0,0.0,0.0,0.061,0.0,191.0,0.184,8.515,0.0,0,0,0,0,0
v1.2.0/listgroup.html,0,0,0.0,0.0,0.075,0.0,134.0,0.126,8.637,0.0,0,0,0,0,0
v1.3.0/listgroup.html,0,0,0.0,0.0,0.107,0.0,183.0,0.175,8.218,0.0,0,0,0,0,0
v1.4.0/listgroup.html,0,0,0.0,0.0,0.076,0.0,139.0,0.132,8.532,0.0,0,0,0,0,0
