url,average_commit_time (ms),average_image_gathering_time (ms),average_num_layers_drawn (),average_num_missing_tiles (),dom_content_loaded_time (seconds),dropped_percent (%),first_paint (ms),load_time (seconds),mean_frame_time (ms),percent_impl_scrolled (%),texture_upload_count (count),total_deferred_image_decode_count (count),total_deferred_image_decoding_time (seconds),total_image_cache_hit_count (count),total_texture_upload_time (seconds)
v1.4.0/base-css.html,0,0,0.0,0.0,0.078,0.0,158.0,0.15,8.498,0.0,0,0,0,0,0
v2.0.0/base-css.html,0,0,0.0,0.0,0.087,0.0,176.0,0.16,8.551,0.0,0,0,0,0,0
v2.0.1/base-css.html,0,0,0.0,0.0,0.093,0.0,170.0,0.166,8.611,0.0,0,0,0,0,0
v2.0.2/base-css.html,0,0,0.0,0.0,0.115,0.0,185.0,0.18,8.494,0.0,0,0,0,0,0
v2.0.3/base-css.html,0,0,0.0,0.0,0.089,0.0,157.0,0.151,8.552,0.0,0,0,0,0,0
v2.0.4/base-css.html,0,0,0.0,0.0,0.093,0.0,164.0,0.158,8.592,0.0,0,0,0,0,0
v2.1.0/base-css.html,0,0,0.0,0.0,0.096,0.0,181.0,0.17,8.602,0.0,0,0,0,0,0
v2.1.1/base-css.html,0,0,0.0,0.0,0.157,0.0,47.0,0.256,8.641,0.0,0,0,0,0,0
v2.2.0/base-css.html,0,0,0.0,0.0,0.115,0.0,184.0,0.178,8.674,0.0,0,0,0,0,0
v2.2.1/base-css.html,0,0,0.0,0.0,0.096,0.0,159.0,0.154,8.512,0.0,0,0,0,0,0
v2.2.2/base-css.html,0,0,0.0,0.0,0.113,0.0,180.0,0.174,8.552,0.0,0,0,0,0,0
v2.3.0/base-css.html,0,0,0.0,0.0,0.114,0.0,190.0,0.182,8.727,0.0,0,0,0,0,0
v2.3.1/base-css.html,0,0,0.0,0.0,0.113,0.0,186.0,0.181,8.603,0.0,0,0,0,0,0
v2.3.2/base-css.html,0,0,0.0,0.0,0.123,0.0,196.0,0.187,8.405,0.0,0,0,0,0,0
v3.0.0-rc.2/base-css.html,0,0,0.0,0.0,0.203,0.0,331.0,0.265,8.522,0.0,0,0,0,0,0
v3.0.0-rc1/base-css.html,0,0,0.0,0.0,0.24,0.0,363.0,0.309,8.571,0.0,0,0,0,0,0
v3.0.0-rcFinal/base-css.html,0,0,0.0,0.0,0.225,0.0,355.0,0.29,8.483,0.0,0,0,0,0,0
v1.0.0/breadcrumbs.html,0,0,0.0,0.0,0.099,0.0,169.0,0.156,8.624,0.0,0,0,0,0,0
v1.1.0/breadcrumbs.html,0,0,0.0,0.0,0.122,0.0,178.0,0.17,8.741,0.0,0,0,0,0,0
v1.1.1/breadcrumbs.html,0,0,0.0,0.0,0.108,0.0,173.0,0.164,8.68,0.0,0,0,0,0,0
v1.2.0/breadcrumbs.html,0,0,0.0,0.0,0.11,0.0,168.0,0.157,8.763,0.0,0,0,0,0,0
v1.3.0/breadcrumbs.html,0,0,0.0,0.0,0.125,0.0,174.0,0.156,8.569,0.0,0,0,0,0,0
v1.4.0/breadcrumbs.html,0,0,0.0,0.0,0.135,0.0,193.0,0.174,8.501,0.0,0,0,0,0,0
v2.0.0/breadcrumbs.html,0,0,0.0,0.0,0.146,0.0,192.0,0.173,8.494,0.0,0,0,0,0,0
v2.0.1/breadcrumbs.html,0,0,0.0,0.0,0.17,0.0,237.0,0.21,8.538,0.0,0,0,0,0,0
v2.0.2/breadcrumbs.html,0,0,0.0,0.0,0.139,0.0,191.0,0.178,8.484,0.0,0,0,0,0,0
v2.0.3/breadcrumbs.html,0,0,0.0,0.0,0.143,0.0,184.0,0.176,8.521,0.0,0,0,0,0,0
v2.0.4/breadcrumbs.html,0,0,0.0,0.0,0.158,0.0,237.0,0.207,8.575,0.0,0,0,0,0,0
v2.1.0/breadcrumbs.html,0,0,0.0,0.0,0.159,0.0,211.0,0.2,8.608,0.0,0,0,0,0,0
v2.1.1/breadcrumbs.html,0,0,0.0,0.0,0.111,0.0,137.0,0.131,8.525,0.0,0,0,0,0,0
v2.2.0/breadcrumbs.html,0,0,0.0,0.0,0.063,0.0,85.0,0.08,8.745,0.0,0,0,0,0,0
v2.2.1/breadcrumbs.html,0,0,0.0,0.0,0.06,0.0,83.0,0.077,8.628,0.0,0,0,0,0,0
v2.2.2/breadcrumbs.html,0,0,0.0,0.0,0.056,0.0,92.0,0.086,8.558,0.0,0,0,0,0,0
v2.3.0/breadcrumbs.html,0,0,0.0,0.0,0.062,0.0,90.0,0.084,8.692,0.0,0,0,0,0,0
v2.3.1/breadcrumbs.html,0,0,0.0,0.0,0.153,0.0,196.0,0.187,8.757,0.0,0,0,0,0,0
v2.3.2/breadcrumbs.html,0,0,0.0,0.0,0.153,0.0,202.0,0.192,8.865,0.0,0,0,0,0,0
v3.0.0-rc.2/breadcrumbs.html,0,0,0.0,0.0,0.166,0.0,333.0,0.263,8.56,0.0,0,0,0,0,0
v3.0.0-rc1/breadcrumbs.html,0,0,0.0,0.0,0.102,0.0,169.0,0.158,8.873,0.0,0,0,0,0,0
v3.0.0-rcFinal/breadcrumbs.html,0,0,0.0,0.0,0.153,0.0,217.0,0.205,8.604,0.0,0,0,0,0,0
v1.0.0/button-all.html,0,0,0.0,0.0,0.417,0.0,772.0,0.617,8.439,0.0,0,0,0,0,0
v1.1.0/button-all.html,0,0,0.0,0.0,0.38,0.0,667.0,0.511,8.439,0.0,0,0,0,0,0
v1.1.1/button-all.html,0,0,0.0,0.0,0.291,0.0,637.0,0.436,8.427,0.0,0,0,0,0,0
v1.2.0/button-all.html,0,0,0.0,0.0,0.306,0.0,600.0,0.442,8.41,0.0,0,0,0,0,0
v1.3.0/button-all.html,0,0,0.0,0.0,0.268,0.0,573.0,0.41,8.428,0.0,0,0,0,0,0
v1.4.0/button-all.html,0,0,0.0,0.0,0.439,0.0,987.0,0.78,7.82,0.0,0,0,0,0,0
v2.0.0/button-all.html,0,0,0.0,0.0,0.31,0.0,643.0,0.505,8.297,0.0,0,0,0,0,0
v2.0.1/button-all.html,0,0,0.0,0.0,0.254,0.0,465.0,0.347,8.408,0.0,0,0,0,0,0
v2.0.2/button-all.html,0,0,0.0,0.0,0.235,0.0,499.0,0.377,8.315,0.0,0,0,0,0,0
v2.0.3/button-all.html,0,0,0.0,0.0,0.263,0.0,481.0,0.362,8.308,0.0,0,0,0,0,0
v2.0.4/button-all.html,0,0,0.0,0.0,0.348,0.0,609.8,0.492,8.329,0.0,0,0,0,0,0
v2.1.0/button-all.html,0,0,0.0,0.0,0.316,0.0,555.0,0.427,8.456,0.0,0,0,0,0,0
v2.1.1/button-all.html,0,0,0.0,0.0,0.261,0.0,479.0,0.355,8.312,0.0,0,0,0,0,0
v2.2.0/button-all.html,0,0,0.0,0.0,0.341,0.0,558.0,0.437,8.474,0.0,0,0,0,0,0
v2.2.1/button-all.html,0,0,0.0,0.0,0.149,0.0,408.0,0.264,8.379,0.0,0,0,0,0,0
v2.2.2/button-all.html,0,0,0.0,0.0,0.133,0.0,317.0,0.236,8.475,0.0,0,0,0,0,0
v2.3.0/button-all.html,0,0,0.0,0.0,0.138,0.0,331.0,0.247,8.305,0.0,0,0,0,0,0
v2.3.1/button-all.html,0,0,0.0,0.0,0.309,0.0,531.0,0.408,8.331,0.0,0,0,0,0,0
v2.3.2/button-all.html,0,0,0.0,0.0,0.258,0.0,696.0,0.435,8.395,0.0,0,0,0,0,0
v3.0.0-rc.2/button-all.html,0,0,0.0,0.0,0.478,0.0,879.0,0.716,8.499,0.0,0,0,0,0,0
v3.0.0-rc1/button-all.html,0,0,0.0,0.0,0.334,0.0,570.0,0.445,8.341,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-all.html,0,0,0.0,0.0,5.086,0.0,5364.0,5.238,8.319,0.0,0,0,0,0,0
v1.0.0/button-basic.html,0,0,0.0,0.0,0.045,0.0,79.0,0.066,8.433,0.0,0,0,0,0,0
v1.1.0/button-basic.html,0,0,0.0,0.0,0.039,0.0,74.0,0.06,8.362,0.0,0,0,0,0,0
v1.1.1/button-basic.html,0,0,0.0,0.0,0.04,0.0,79.0,0.065,8.411,0.0,0,0,0,0,0
v1.2.0/button-basic.html,0,0,0.0,0.0,0.038,0.0,81.0,0.066,8.458,0.0,0,0,0,0,0
v1.3.0/button-basic.html,0,0,0.0,0.0,0.122,0.0,200.0,0.179,8.469,0.0,0,0,0,0,0
v1.4.0/button-basic.html,0,0,0.0,0.0,0.042,0.0,85.0,0.068,8.45,0.0,0,0,0,0,0
v2.0.0/button-basic.html,0,0,0.0,0.0,0.041,0.0,69.0,0.057,8.403,0.0,0,0,0,0,0
v2.0.1/button-basic.html,0,0,0.0,0.0,0.092,0.0,141.0,0.124,8.515,0.0,0,0,0,0,0
v2.0.2/button-basic.html,0,0,0.0,0.0,0.064,0.0,106.0,0.089,8.369,0.0,0,0,0,0,0
v2.0.3/button-basic.html,0,0,0.0,0.0,0.049,0.0,96.0,0.078,8.473,0.0,0,0,0,0,0
v2.0.4/button-basic.html,0,0,0.0,0.0,0.119,0.0,180.0,0.155,8.386,0.0,0,0,0,0,0
v2.1.0/button-basic.html,0,0,0.0,0.0,0.048,0.0,82.0,0.067,8.519,0.0,0,0,0,0,0
v2.1.1/button-basic.html,0,0,0.0,0.0,0.226,0.0,270.0,0.243,8.396,0.0,0,0,0,0,0
v2.2.0/button-basic.html,0,0,0.0,0.0,0.161,0.0,238.0,0.198,8.329,0.0,0,0,0,0,0
v2.2.1/button-basic.html,0,0,0.0,0.0,0.168,0.0,287.0,0.231,8.449,0.0,0,0,0,0,0
v2.2.2/button-basic.html,0,0,0.0,0.0,0.148,0.0,207.0,0.182,8.292,0.0,0,0,0,0,0
v2.3.0/button-basic.html,0,0,0.0,0.0,0.172,0.0,266.0,0.213,8.393,0.0,0,0,0,0,0
v2.3.1/button-basic.html,0,0,0.0,0.0,0.045,0.0,76.0,0.061,8.462,0.0,0,0,0,0,0
v2.3.2/button-basic.html,0,0,0.0,0.0,0.174,0.0,271.0,0.224,8.557,0.0,0,0,0,0,0
v3.0.0-rc.2/button-basic.html,0,0,0.0,0.0,0.151,0.0,267.0,0.222,8.433,0.0,0,0,0,0,0
v3.0.0-rc1/button-basic.html,0,0,0.0,0.0,0.119,0.0,170.0,0.158,8.673,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-basic.html,0,0,0.0,0.0,0.156,0.0,209.0,0.197,8.655,0.0,0,0,0,0,0
v1.0.0/button-groups.html,0,0,0.0,0.0,0.597,0.0,1679.0,1.105,8.471,0.0,0,0,0,0,0
v1.1.0/button-groups.html,0,0,0.0,0.0,0.622,0.0,1711.0,1.136,8.459,0.0,0,0,0,0,0
v1.1.1/button-groups.html,0,0,0.0,0.0,0.598,0.0,1755.0,1.15,8.458,0.0,0,0,0,0,0
v1.2.0/button-groups.html,0,0,0.0,0.0,0.67,0.0,1378.0,1.008,7.844,0.0,0,0,0,0,0
v1.3.0/button-groups.html,0,0,0.0,0.0,0.531,0.0,1217.0,0.854,7.93,0.0,0,0,0,0,0
v1.4.0/button-groups.html,0,0,0.0,0.0,0.625,0.0,1376.0,0.989,13.125,0.0,0,0,0,0,0
v2.0.0/button-groups.html,0,0,0.0,0.0,0.597,0.0,1437.0,0.987,14.573,0.0,0,0,0,0,0
v2.0.1/button-groups.html,0,0,0.0,0.0,0.801,0.0,1665.0,1.207,15.174,0.0,0,0,0,0,0
v2.0.2/button-groups.html,0,0,0.0,0.0,0.641,0.0,1497.0,1.04,15.173,0.0,0,0,0,0,0
v2.0.3/button-groups.html,0,0,0.0,0.0,0.728,0.0,1702.0,1.139,15.099,0.0,0,0,0,0,0
v2.0.4/button-groups.html,0,0,0.0,0.0,0.526,0.0,1508.0,0.947,15.454,0.0,0,0,0,0,0
v2.1.0/button-groups.html,0,0,0.0,0.0,0.561,0.0,1358.0,0.878,12.715,0.0,0,0,0,0,0
v2.1.1/button-groups.html,0,0,0.0,0.0,0.74,0.0,221.0,1.113,12.867,0.0,0,0,0,0,0
v2.2.0/button-groups.html,0,0,0.0,0.0,0.563,0.0,1362.0,0.871,13.629,0.0,0,0,0,0,0
v2.2.1/button-groups.html,0,0,0.0,0.0,0.593,0.0,1390.0,0.903,13.786,0.0,0,0,0,0,0
v2.2.2/button-groups.html,0,0,0.0,0.0,0.56,0.0,1352.0,0.874,13.251,0.0,0,0,0,0,0
v2.3.0/button-groups.html,0,0,0.0,0.0,0.603,0.0,1501.0,0.954,13.568,0.0,0,0,0,0,0
v2.3.1/button-groups.html,0,0,0.0,0.0,0.652,0.0,1452.0,0.966,13.549,0.0,0,0,0,0,0
v2.3.2/button-groups.html,0,0,0.0,0.0,0.538,0.0,1327.0,0.852,13.333,0.0,0,0,0,0,0
v3.0.0-rc.2/button-groups.html,0,0,0.0,0.0,1.591,0.0,1960.0,1.95,11.477,0.0,0,0,0,0,0
v3.0.0-rc1/button-groups.html,0,0,0.0,0.0,0.563,0.0,1159.0,0.856,11.58,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-groups.html,0,0,0.0,0.0,0.573,0.0,1268.0,0.91,11.242,0.0,0,0,0,0,0
v1.0.0/dropdowns.html,0,0,0.0,0.0,0.277,0.0,438.0,0.353,8.391,0.0,0,0,0,0,0
v1.1.0/dropdowns.html,0,0,0.0,0.0,0.232,0.0,577.0,0.445,8.461,0.0,0,0,0,0,0
v1.1.1/dropdowns.html,0,0,0.0,0.0,0.271,0.0,562.0,0.412,8.454,0.0,0,0,0,0,0
v1.2.0/dropdowns.html,0,0,0.0,0.0,0.206,0.0,367.0,0.27,8.54,0.0,0,0,0,0,0
v1.3.0/dropdowns.html,0,0,0.0,0.0,0.179,0.0,375.0,0.236,8.893,0.0,0,0,0,0,0
v1.4.0/dropdowns.html,0,0,0.0,0.0,0.171,0.0,363.0,0.238,9.268,0.0,0,0,0,0,0
v2.0.0/dropdowns.html,0,0,0.0,0.0,0.157,0.0,257.0,0.206,8.673,0.0,0,0,0,0,0
v2.0.1/dropdowns.html,0,0,0.0,0.0,0.263,0.0,451.0,0.352,8.667,0.0,0,0,0,0,0
v2.0.2/dropdowns.html,0,0,0.0,0.0,0.194,0.0,320.0,0.249,8.661,0.0,0,0,0,0,0
v2.0.3/dropdowns.html,0,0,0.0,0.0,0.079,0.0,154.0,0.116,8.71,0.0,0,0,0,0,0
v2.0.4/dropdowns.html,0,0,0.0,0.0,0.237,0.0,454.0,0.331,9.452,0.0,0,0,0,0,0
v2.1.0/dropdowns.html,0,0,0.0,0.0,0.245,0.0,355.0,0.279,8.604,0.0,0,0,0,0,0
v2.1.1/dropdowns.html,0,0,0.0,0.0,0.209,0.0,321.0,0.246,8.655,0.0,0,0,0,0,0
v2.2.0/dropdowns.html,0,0,0.0,0.0,0.254,0.0,456.0,0.319,8.673,0.0,0,0,0,0,0
v2.2.1/dropdowns.html,0,0,0.0,0.0,0.297,0.0,506.0,0.392,8.599,0.0,0,0,0,0,0
v2.2.2/dropdowns.html,0,0,0.0,0.0,0.085,0.0,165.0,0.121,8.633,0.0,0,0,0,0,0
v2.3.0/dropdowns.html,0,0,0.0,0.0,0.267,0.0,377.0,0.3,8.601,0.0,0,0,0,0,0
v2.3.1/dropdowns.html,0,0,0.0,0.0,0.2,0.0,312.0,0.235,8.639,0.0,0,0,0,0,0
v2.3.2/dropdowns.html,0,0,0.0,0.0,0.236,0.0,361.0,0.284,8.63,0.0,0,0,0,0,0
v3.0.0-rc.2/dropdowns.html,0,0,0.0,0.0,0.077,0.0,156.0,0.114,8.671,0.0,0,0,0,0,0
v3.0.0-rc1/dropdowns.html,0,0,0.0,0.0,0.201,0.0,323.0,0.248,8.653,0.0,0,0,0,0,0
v3.0.0-rcFinal/dropdowns.html,0,0,0.0,0.0,0.223,0.0,556.0,0.324,9.174,0.0,0,0,0,0,0
v1.0.0/forms.html,0,0,0.0,0.0,0.5,0.0,1362.0,0.919,8.264,0.0,0,0,0,0,0
v1.1.0/forms.html,0,0,0.0,0.0,0.518,0.0,1379.0,0.932,8.293,0.0,0,0,0,0,0
v1.1.1/forms.html,0,0,0.0,0.0,1.281,0.0,1766.0,1.741,8.264,0.0,0,0,0,0,0
v1.2.0/forms.html,0,0,0.0,0.0,1.22,0.0,1640.0,1.621,8.278,0.0,0,0,0,0,0
v1.3.0/forms.html,0,0,0.0,0.0,0.558,0.0,1367.0,0.945,8.321,0.0,0,0,0,0,0
v1.4.0/forms.html,0,0,0.0,0.0,0.662,0.0,1653.0,1.118,10.128,0.0,0,0,0,0,0
v2.0.0/forms.html,0,0,0.0,0.0,0.571,0.0,1675.0,1.091,8.469,0.0,0,0,0,0,0
v2.0.1/forms.html,0,0,0.0,0.0,0.581,0.0,1600.0,1.053,8.516,0.0,0,0,0,0,0
v2.0.2/forms.html,0,0,0.0,0.0,0.561,0.0,1637.0,1.078,8.472,0.0,0,0,0,0,0
v2.0.3/forms.html,0,0,0.0,0.0,0.547,0.0,1452.0,0.989,8.38,0.0,0,0,0,0,0
v2.0.4/forms.html,0,0,0.0,0.0,0.702,0.0,1656.0,1.166,8.325,0.0,0,0,0,0,0
v2.1.0/forms.html,0,0,0.0,0.0,0.653,0.0,1635.0,1.127,8.305,0.0,0,0,0,0,0
v2.1.1/forms.html,0,0,0.0,0.0,0.765,0.0,220.0,1.346,8.338,0.0,0,0,0,0,0
v2.2.0/forms.html,0,0,0.0,0.0,1.335,0.0,1864.0,1.837,8.241,0.0,0,0,0,0,0
v2.2.1/forms.html,0,0,0.0,0.0,0.681,0.0,1655.0,1.146,8.281,0.0,0,0,0,0,0
v2.2.2/forms.html,0,0,0.0,0.0,1.275,0.0,1810.0,1.782,8.299,0.0,0,0,0,0,0
v2.3.0/forms.html,0,0,0.0,0.0,0.69,0.0,1688.0,1.169,8.392,0.0,0,0,0,0,0
v2.3.1/forms.html,0,0,0.0,0.0,1.277,0.0,1798.0,1.766,8.321,0.0,0,0,0,0,0
v2.3.2/forms.html,0,0,0.0,0.0,0.696,0.0,1695.0,1.175,8.415,0.0,0,0,0,0,0
v3.0.0-rc.2/forms.html,0,0,0.0,0.0,0.658,0.0,1403.0,1.019,8.267,0.0,0,0,0,0,0
v3.0.0-rc1/forms.html,0,0,0.0,0.0,0.562,0.0,1234.0,0.889,8.329,0.0,0,0,0,0,0
v3.0.0-rcFinal/forms.html,0,0,0.0,0.0,1.203,0.0,1610.0,1.583,8.32,0.0,0,0,0,0,0
v1.0.0/images.html,0,0,0.0,0.0,0.232,0.0,267.0,0.248,8.689,0.0,0,0,0,0,0
v1.1.0/images.html,0,0,0.0,0.0,0.216,0.0,245.0,0.227,8.662,0.0,0,0,0,0,0
v1.1.1/images.html,0,0,0.0,0.0,0.223,0.0,245.0,0.234,8.603,0.0,0,0,0,0,0
v1.2.0/images.html,0,0,0.0,0.0,0.218,0.0,249.0,0.231,8.52,0.0,0,0,0,0,0
v1.3.0/images.html,0,0,0.0,0.0,0.217,0.0,236.0,0.225,8.578,0.0,0,0,0,0,0
v1.4.0/images.html,0,0,0.0,0.0,0.249,0.0,278.0,0.263,8.724,0.0,0,0,0,0,0
v2.0.0/images.html,0,0,0.0,0.0,0.274,0.0,306.0,0.288,8.631,0.0,0,0,0,0,0
v2.0.1/images.html,0,0,0.0,0.0,0.23,0.0,248.0,0.238,8.569,0.0,0,0,0,0,0
v2.0.2/images.html,0,0,0.0,0.0,0.208,0.0,227.0,0.216,8.421,0.0,0,0,0,0,0
v2.0.3/images.html,0,0,0.0,0.0,0.217,0.0,240.0,0.227,8.526,0.0,0,0,0,0,0
v2.0.4/images.html,0,0,0.0,0.0,0.237,0.0,282.0,0.256,11.584,0.0,0,0,0,0,0
v2.1.0/images.html,0,0,0.0,0.0,0.126,0.0,151.0,0.138,8.621,0.0,0,0,0,0,0
v2.1.1/images.html,0,0,0.0,0.0,0.126,0.0,153.0,0.139,8.683,0.0,0,0,0,0,0
v2.2.0/images.html,0,0,0.0,0.0,0.109,0.0,133.0,0.12,8.637,0.0,0,0,0,0,0
v2.2.1/images.html,0,0,0.0,0.0,0.112,0.0,136.0,0.124,8.618,0.0,0,0,0,0,0
v2.2.2/images.html,0,0,0.0,0.0,0.106,0.0,129.0,0.117,8.644,0.0,0,0,0,0,0
v2.3.0/images.html,0,0,0.0,0.0,0.11,0.0,134.0,0.121,8.63,0.0,0,0,0,0,0
v2.3.1/images.html,0,0,0.0,0.0,0.107,0.0,130.0,0.118,8.635,0.0,0,0,0,0,0
v2.3.2/images.html,0,0,0.0,0.0,0.122,0.0,146.0,0.133,8.676,0.0,0,0,0,0,0
v3.0.0-rc.2/images.html,0,0,0.0,0.0,0.104,0.0,123.0,0.115,8.629,0.0,0,0,0,0,0
v3.0.0-rc1/images.html,0,0,0.0,0.0,0.097,0.0,115.0,0.107,8.645,0.0,0,0,0,0,0
v3.0.0-rcFinal/images.html,0,0,0.0,0.0,0.108,0.0,126.0,0.118,8.585,0.0,0,0,0,0,0
v1.0.0/listgroup.html,0,0,0.0,0.0,0.059,0.0,195.0,0.185,8.59,0.0,0,0,0,0,0
v1.1.0/listgroup.html,0,0,0.0,0.0,0.059,0.0,183.0,0.176,8.658,0.0,0,0,0,0,0
v1.1.1/listgroup.html,0,0,0.0,0.0,0.056,0.0,175.0,0.169,8.687,0.0,0,0,0,0,0
v1.2.0/listgroup.html,0,0,0.0,0.0,0.06,0.0,102.0,0.096,8.579,0.0,0,0,0,0,0
v1.3.0/listgroup.html,0,0,0.0,0.0,0.063,0.0,107.0,0.101,8.586,0.0,0,0,0,0,0
v1.4.0/listgroup.html,0,0,0.0,0.0,0.06,0.0,102.0,0.097,8.615,0.0,0,0,0,0,0
