url,average_commit_time (ms),average_image_gathering_time (ms),average_num_layers_drawn (),average_num_missing_tiles (),dom_content_loaded_time (seconds),dropped_percent (%),first_paint (ms),load_time (seconds),mean_frame_time (ms),percent_impl_scrolled (%),texture_upload_count (count),total_deferred_image_decode_count (count),total_deferred_image_decoding_time (seconds),total_image_cache_hit_count (count),total_texture_upload_time (seconds)
v2.0.0/badges.html,0,0,0.0,0.0,0.139,0.0,186.0,0.173,8.547,0.0,0,0,0,0,0
v2.0.1/badges.html,0,0,0.0,0.0,0.136,0.0,195.0,0.173,8.477,0.0,0,0,0,0,0
v2.0.2/badges.html,0,0,0.0,0.0,0.143,0.0,192.0,0.183,8.638,0.0,0,0,0,0,0
v2.0.3/badges.html,0,0,0.0,0.0,0.173,0.0,269.0,0.23,8.651,0.0,0,0,0,0,0
v2.0.4/badges.html,0,0,0.0,0.0,0.158,0.0,205.0,0.192,8.473,0.0,0,0,0,0,0
v2.1.0/badges.html,0,0,0.0,0.0,0.159,0.0,256.0,0.205,8.718,0.0,0,0,0,0,0
v2.1.1/badges.html,0,0,0.0,0.0,0.183,0.0,224.0,0.208,8.476,0.0,0,0,0,0,0
v2.2.0/badges.html,0,0,0.0,0.0,0.109,0.0,179.0,0.165,8.739,0.0,0,0,0,0,0
v2.2.1/badges.html,0,0,0.0,0.0,0.168,0.0,254.0,0.224,8.512,0.0,0,0,0,0,0
v2.2.2/badges.html,0,0,0.0,0.0,0.242,0.0,389.0,0.327,8.522,0.0,0,0,0,0,0
v2.3.0/badges.html,0,0,0.0,0.0,0.215,0.0,435.0,0.374,8.365,0.0,0,0,0,0,0
v2.3.1/badges.html,0,0,0.0,0.0,0.216,0.0,386.0,0.327,8.458,0.0,0,0,0,0,0
v2.3.2/badges.html,0,0,0.0,0.0,0.217,0.0,362.0,0.301,8.489,0.0,0,0,0,0,0
v3.0.0-rc.2/badges.html,0,0,0.0,0.0,0.205,0.0,375.0,0.312,8.473,0.0,0,0,0,0,0
v3.0.0-rc1/badges.html,0,0,0.0,0.0,0.15,0.0,230.0,0.19,8.618,0.0,0,0,0,0,0
v3.0.0-rcFinal/badges.html,0,0,0.0,0.0,0.186,0.0,261.0,0.226,8.468,0.0,0,0,0,0,0
v1.0.0/base-css.html,0,0,0.0,0.0,0.214,0.0,716.0,0.553,8.642,0.0,0,0,0,0,0
v1.1.0/base-css.html,0,0,0.0,0.0,0.224,0.0,589.0,0.444,8.571,0.0,0,0,0,0,0
v1.1.1/base-css.html,0,0,0.0,0.0,0.205,0.0,513.0,0.364,8.528,0.0,0,0,0,0,0
v1.2.0/base-css.html,0,0,0.0,0.0,0.203,0.0,354.0,0.295,8.553,0.0,0,0,0,0,0
v1.3.0/base-css.html,0,0,0.0,0.0,0.203,0.0,419.0,0.303,8.706,0.0,0,0,0,0,0
v1.4.0/base-css.html,0,0,0.0,0.0,0.224,0.0,371.0,0.316,8.526,0.0,0,0,0,0,0
v2.0.0/base-css.html,0,0,0.0,0.0,0.184,0.0,440.0,0.291,8.745,0.0,0,0,0,0,0
v2.0.1/base-css.html,0,0,0.0,0.0,0.226,0.0,332.0,0.28,8.557,0.0,0,0,0,0,0
v2.0.2/base-css.html,0,0,0.0,0.0,0.202,0.0,307.0,0.252,8.587,0.0,0,0,0,0,0
v2.0.3/base-css.html,0,0,0.0,0.0,0.212,0.0,396.7,0.308,8.593,0.0,0,0,0,0,0
v2.0.4/base-css.html,0,0,0.0,0.0,0.229,0.0,443.0,0.337,9.182,0.0,0,0,0,0,0
v2.1.0/base-css.html,0,0,0.0,0.0,0.166,0.0,460.0,0.311,8.916,0.0,0,0,0,0,0
v2.1.1/base-css.html,0,0,0.0,0.0,0.208,0.0,124.0,0.299,8.596,0.0,0,0,0,0,0
v2.2.0/base-css.html,0,0,0.0,0.0,0.201,0.0,337.0,0.282,8.699,0.0,0,0,0,0,0
v2.2.1/base-css.html,0,0,0.0,0.0,0.247,0.0,457.0,0.339,8.485,0.0,0,0,0,0,0
v2.2.2/base-css.html,0,0,0.0,0.0,0.22,0.0,396.0,0.308,8.521,0.0,0,0,0,0,0
v2.3.0/base-css.html,0,0,0.0,0.0,0.241,0.0,509.0,0.454,8.581,0.0,0,0,0,0,0
v2.3.1/base-css.html,0,0,0.0,0.0,0.203,0.0,311.0,0.255,8.602,0.0,0,0,0,0,0
v2.3.2/base-css.html,0,0,0.0,0.0,0.239,0.0,503.0,0.388,8.602,0.0,0,0,0,0,0
v3.0.0-rc.2/base-css.html,0,0,0.0,0.0,0.245,0.0,565.0,0.384,8.656,0.0,0,0,0,0,0
v3.0.0-rc1/base-css.html,0,0,0.0,0.0,0.119,0.0,286.0,0.203,8.569,0.0,0,0,0,0,0
v3.0.0-rcFinal/base-css.html,0,0,0.0,0.0,0.236,0.0,411.0,0.341,8.595,0.0,0,0,0,0,0
v1.0.0/breadcrumbs.html,0,0,0.0,0.0,0.15,0.0,216.0,0.208,8.432,0.0,0,0,0,0,0
v1.1.0/breadcrumbs.html,0,0,0.0,0.0,0.118,0.0,167.0,0.159,8.866,0.0,0,0,0,0,0
v1.1.1/breadcrumbs.html,0,0,0.0,0.0,0.111,0.0,177.0,0.168,8.735,0.0,0,0,0,0,0
v1.2.0/breadcrumbs.html,0,0,0.0,0.0,0.126,0.0,193.0,0.184,8.606,0.0,0,0,0,0,0
v1.3.0/breadcrumbs.html,0,0,0.0,0.0,0.128,0.0,171.0,0.155,8.363,0.0,0,0,0,0,0
v1.4.0/breadcrumbs.html,0,0,0.0,0.0,0.127,0.0,178.0,0.16,8.498,0.0,0,0,0,0,0
v2.0.0/breadcrumbs.html,0,0,0.0,0.0,0.164,0.0,230.0,0.196,8.644,0.0,0,0,0,0,0
v2.0.1/breadcrumbs.html,0,0,0.0,0.0,0.142,0.0,190.0,0.176,8.432,0.0,0,0,0,0,0
v2.0.2/breadcrumbs.html,0,0,0.0,0.0,0.154,0.0,226.0,0.193,8.591,0.0,0,0,0,0,0
v2.0.3/breadcrumbs.html,0,0,0.0,0.0,0.149,0.0,235.8,0.199,8.728,0.0,0,0,0,0,0
v2.0.4/breadcrumbs.html,0,0,0.0,0.0,0.143,0.0,198.0,0.183,8.713,0.0,0,0,0,0,0
v2.1.0/breadcrumbs.html,0,0,0.0,0.0,0.146,0.0,195.0,0.184,8.823,0.0,0,0,0,0,0
v2.1.1/breadcrumbs.html,0,0,0.0,0.0,0.165,0.0,223.0,0.199,8.868,0.0,0,0,0,0,0
v2.2.0/breadcrumbs.html,0,0,0.0,0.0,0.061,0.0,84.0,0.078,8.828,0.0,0,0,0,0,0
v2.2.1/breadcrumbs.html,0,0,0.0,0.0,0.055,0.0,81.0,0.075,8.78,0.0,0,0,0,0,0
v2.2.2/breadcrumbs.html,0,0,0.0,0.0,0.055,0.0,77.0,0.071,8.791,0.0,0,0,0,0,0
v2.3.0/breadcrumbs.html,0,0,0.0,0.0,0.055,0.0,78.0,0.072,8.765,0.0,0,0,0,0,0
v2.3.1/breadcrumbs.html,0,0,0.0,0.0,0.055,0.0,78.0,0.072,8.773,0.0,0,0,0,0,0
v2.3.2/breadcrumbs.html,0,0,0.0,0.0,0.169,0.0,238.0,0.215,8.694,0.0,0,0,0,0,0
v3.0.0-rc.2/breadcrumbs.html,0,0,0.0,0.0,0.144,0.0,258.0,0.21,8.495,0.0,0,0,0,0,0
v3.0.0-rc1/breadcrumbs.html,0,0,0.0,0.0,0.068,0.0,112.0,0.104,8.517,0.0,0,0,0,0,0
v3.0.0-rcFinal/breadcrumbs.html,0,0,0.0,0.0,0.073,0.0,111.0,0.106,8.484,0.0,0,0,0,0,0
v1.0.0/button-all.html,0,0,0.0,0.0,0.177,0.0,567.0,0.385,8.322,0.0,0,0,0,0,0
v1.1.0/button-all.html,0,0,0.0,0.0,0.191,0.0,615.0,0.388,8.584,0.0,0,0,0,0,0
v1.1.1/button-all.html,0,0,0.0,0.0,0.18,0.0,591.0,0.405,8.577,0.0,0,0,0,0,0
v1.2.0/button-all.html,0,0,0.0,0.0,0.16,0.0,492.0,0.313,8.439,0.0,0,0,0,0,0
v1.3.0/button-all.html,0,0,0.0,0.0,0.157,0.0,497.0,0.316,8.444,0.0,0,0,0,0,0
v1.4.0/button-all.html,0,0,0.0,0.0,0.165,0.0,568.0,0.359,8.046,0.0,0,0,0,0,0
v2.0.0/button-all.html,0,0,0.0,0.0,0.136,0.0,339.0,0.246,8.494,0.0,0,0,0,0,0
v2.0.1/button-all.html,0,0,0.0,0.0,0.134,0.0,420.0,0.278,8.447,0.0,0,0,0,0,0
v2.0.2/button-all.html,0,0,0.0,0.0,0.141,0.0,398.0,0.256,8.488,0.0,0,0,0,0,0
v2.0.3/button-all.html,0,0,0.0,0.0,0.143,0.0,415.3,0.271,8.517,0.0,0,0,0,0,0
v2.0.4/button-all.html,0,0,0.0,0.0,0.139,0.0,436.0,0.274,8.383,0.0,0,0,0,0,0
v2.1.0/button-all.html,0,0,0.0,0.0,0.135,0.0,411.0,0.26,8.449,0.0,0,0,0,0,0
v2.1.1/button-all.html,0,0,0.0,0.0,0.186,0.0,417.0,0.29,8.284,0.0,0,0,0,0,0
v2.2.0/button-all.html,0,0,0.0,0.0,0.135,0.0,341.0,0.243,8.462,0.0,0,0,0,0,0
v2.2.1/button-all.html,0,0,0.0,0.0,0.137,0.0,395.0,0.247,8.521,0.0,0,0,0,0,0
v2.2.2/button-all.html,0,0,0.0,0.0,0.14,0.0,340.0,0.247,8.468,0.0,0,0,0,0,0
v2.3.0/button-all.html,0,0,0.0,0.0,0.142,0.0,334.0,0.246,8.561,0.0,0,0,0,0,0
v2.3.1/button-all.html,0,0,0.0,0.0,0.14,0.0,327.0,0.245,8.558,0.0,0,0,0,0,0
v2.3.2/button-all.html,0,0,0.0,0.0,0.155,0.0,430.0,0.29,8.49,0.0,0,0,0,0,0
v3.0.0-rc.2/button-all.html,0,0,0.0,0.0,0.17,0.0,423.0,0.277,8.521,0.0,0,0,0,0,0
v3.0.0-rc1/button-all.html,0,0,0.0,0.0,0.157,0.0,414.0,0.288,8.726,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-all.html,0,0,0.0,0.0,0.413,0.0,684.0,0.575,8.509,0.0,0,0,0,0,0
v1.0.0/button-basic.html,0,0,0.0,0.0,0.064,0.0,135.0,0.109,8.559,0.0,0,0,0,0,0
v1.1.0/button-basic.html,0,0,0.0,0.0,0.121,0.0,272.0,0.184,8.559,0.0,0,0,0,0,0
v1.1.1/button-basic.html,0,0,0.0,0.0,0.136,0.0,319.0,0.222,8.52,0.0,0,0,0,0,0
v1.2.0/button-basic.html,0,0,0.0,0.0,0.039,0.0,77.0,0.062,8.481,0.0,0,0,0,0,0
v1.3.0/button-basic.html,0,0,0.0,0.0,0.103,0.0,176.0,0.154,8.422,0.0,0,0,0,0,0
v1.4.0/button-basic.html,0,0,0.0,0.0,0.135,0.0,305.0,0.225,8.521,0.0,0,0,0,0,0
v2.0.0/button-basic.html,0,0,0.0,0.0,0.143,0.0,227.0,0.181,8.434,0.0,0,0,0,0,0
v2.0.1/button-basic.html,0,0,0.0,0.0,0.157,0.0,286.0,0.218,8.564,0.0,0,0,0,0,0
v2.0.2/button-basic.html,0,0,0.0,0.0,0.081,0.0,144.0,0.117,8.383,0.0,0,0,0,0,0
v2.0.3/button-basic.html,0,0,0.0,0.0,0.157,0.0,240.0,0.196,8.561,0.0,0,0,0,0,0
v2.0.4/button-basic.html,0,0,0.0,0.0,0.078,0.0,144.0,0.116,8.47,0.0,0,0,0,0,0
v2.1.0/button-basic.html,0,0,0.0,0.0,0.15,0.0,215.0,0.186,8.338,0.0,0,0,0,0,0
v2.1.1/button-basic.html,0,0,0.0,0.0,0.203,0.0,295.0,0.242,8.58,0.0,0,0,0,0,0
v2.2.0/button-basic.html,0,0,0.0,0.0,0.154,0.0,266.0,0.199,8.671,0.0,0,0,0,0,0
v2.2.1/button-basic.html,0,0,0.0,0.0,0.158,0.0,254.0,0.198,8.395,0.0,0,0,0,0,0
v2.2.2/button-basic.html,0,0,0.0,0.0,0.047,0.0,75.0,0.063,8.542,0.0,0,0,0,0,0
v2.3.0/button-basic.html,0,0,0.0,0.0,0.174,0.0,269.0,0.216,8.628,0.0,0,0,0,0,0
v2.3.1/button-basic.html,0,0,0.0,0.0,0.161,0.0,229.0,0.19,8.5,0.0,0,0,0,0,0
v2.3.2/button-basic.html,0,0,0.0,0.0,0.172,0.0,251.0,0.208,8.417,0.0,0,0,0,0,0
v3.0.0-rc.2/button-basic.html,0,0,0.0,0.0,0.148,0.0,234.0,0.194,8.648,0.0,0,0,0,0,0
v3.0.0-rc1/button-basic.html,0,0,0.0,0.0,0.123,0.0,186.0,0.171,8.771,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-basic.html,0,0,0.0,0.0,0.134,0.0,186.0,0.176,8.653,0.0,0,0,0,0,0
v1.0.0/button-groups.html,0,0,0.0,0.0,0.58,0.0,1651.0,1.086,8.612,0.0,0,0,0,0,0
v1.1.0/button-groups.html,0,0,0.0,0.0,0.614,0.0,1717.0,1.135,8.512,0.0,0,0,0,0,0
v1.1.1/button-groups.html,0,0,0.0,0.0,1.488,0.0,2073.0,2.073,8.346,0.0,0,0,0,0,0
v1.2.0/button-groups.html,0,0,0.0,0.0,0.562,0.0,1245.0,0.879,8.147,0.0,0,0,0,0,0
v1.3.0/button-groups.html,0,0,0.0,0.0,0.576,0.0,1270.0,0.908,8.021,0.0,0,0,0,0,0
v1.4.0/button-groups.html,0,0,0.0,0.0,0.517,0.0,1282.0,0.881,12.701,0.0,0,0,0,0,0
v2.0.0/button-groups.html,0,0,0.0,0.0,0.79,0.0,1640.0,1.184,14.814,0.0,0,0,0,0,0
v2.0.1/button-groups.html,0,0,0.0,0.0,1.325,0.0,1770.0,1.758,15.2,0.0,0,0,0,0,0
v2.0.2/button-groups.html,0,0,0.0,0.0,0.698,0.0,1561.0,1.101,14.607,0.0,0,0,0,0,0
v2.0.3/button-groups.html,0,0,0.0,0.0,0.685,0.0,1667.0,1.097,14.927,0.0,0,0,0,0,0
v2.0.4/button-groups.html,0,0,0.0,0.0,0.635,0.0,1637.0,1.061,15.026,0.0,0,0,0,0,0
v2.1.0/button-groups.html,0,0,0.0,0.0,0.549,0.0,1346.0,0.866,12.821,0.0,0,0,0,0,0
v2.1.1/button-groups.html,0,0,0.0,0.0,1.161,0.0,225.0,1.494,13.96,0.0,0,0,0,0,0
v2.2.0/button-groups.html,0,0,0.0,0.0,0.626,0.0,1430.0,0.943,15.841,0.0,0,0,0,0,0
v2.2.1/button-groups.html,0,0,0.0,0.0,0.579,0.0,1372.0,0.893,15.986,0.0,0,0,0,0,0
v2.2.2/button-groups.html,0,0,0.0,0.0,0.708,0.0,1516.0,1.02,15.968,0.0,0,0,0,0,0
v2.3.0/button-groups.html,0,0,0.0,0.0,1.33,0.0,1676.0,1.657,13.147,0.0,0,0,0,0,0
v2.3.1/button-groups.html,0,0,0.0,0.0,0.607,0.0,1390.0,0.923,13.232,0.0,0,0,0,0,0
v2.3.2/button-groups.html,0,0,0.0,0.0,0.614,0.0,1408.0,0.93,13.231,0.0,0,0,0,0,0
v3.0.0-rc.2/button-groups.html,0,0,0.0,0.0,0.56,0.0,1266.0,0.902,11.874,0.0,0,0,0,0,0
v3.0.0-rc1/button-groups.html,0,0,0.0,0.0,0.513,0.0,1098.0,0.792,11.682,0.0,0,0,0,0,0
v3.0.0-rcFinal/button-groups.html,0,0,0.0,0.0,0.53,0.0,1238.0,0.874,11.317,0.0,0,0,0,0,0
v1.0.0/dropdowns.html,0,0,0.0,0.0,0.317,0.0,508.0,0.42,8.458,0.0,0,0,0,0,0
v1.1.0/dropdowns.html,0,0,0.0,0.0,0.257,0.0,598.0,0.408,8.449,0.0,0,0,0,0,0
v1.1.1/dropdowns.html,0,0,0.0,0.0,0.315,0.0,539.0,0.452,8.424,0.0,0,0,0,0,0
v1.2.0/dropdowns.html,0,0,0.0,0.0,0.182,0.0,282.0,0.214,8.603,0.0,0,0,0,0,0
v1.3.0/dropdowns.html,0,0,0.0,0.0,0.231,0.0,491.0,0.343,9.84,0.0,0,0,0,0,0
v1.4.0/dropdowns.html,0,0,0.0,0.0,0.205,0.0,360.0,0.275,8.582,0.0,0,0,0,0,0
v2.0.0/dropdowns.html,0,0,0.0,0.0,0.216,0.0,328.0,0.258,8.689,0.0,0,0,0,0,0
v2.0.1/dropdowns.html,0,0,0.0,0.0,0.25,0.0,447.0,0.312,8.591,0.0,0,0,0,0,0
v2.0.2/dropdowns.html,0,0,0.0,0.0,0.252,0.0,589.0,0.375,10.189,0.0,0,0,0,0,0
v2.0.3/dropdowns.html,0,0,0.0,0.0,0.237,0.0,377.0,0.297,8.647,0.0,0,0,0,0,0
v2.0.4/dropdowns.html,0,0,0.0,0.0,0.217,0.0,417.0,0.295,8.674,0.0,0,0,0,0,0
v2.1.0/dropdowns.html,0,0,0.0,0.0,0.214,0.0,325.0,0.249,8.678,0.0,0,0,0,0,0
v2.1.1/dropdowns.html,0,0,0.0,0.0,0.296,0.0,602.0,0.395,11.633,0.0,0,0,0,0,0
v2.2.0/dropdowns.html,0,0,0.0,0.0,0.233,0.0,351.0,0.276,8.725,0.0,0,0,0,0,0
v2.2.1/dropdowns.html,0,0,0.0,0.0,0.209,0.0,320.0,0.243,8.566,0.0,0,0,0,0,0
v2.2.2/dropdowns.html,0,0,0.0,0.0,0.232,0.0,388.0,0.312,8.714,0.0,0,0,0,0,0
v2.3.0/dropdowns.html,0,0,0.0,0.0,0.219,0.0,329.0,0.253,8.691,0.0,0,0,0,0,0
v2.3.1/dropdowns.html,0,0,0.0,0.0,0.259,0.0,485.0,0.353,8.642,0.0,0,0,0,0,0
v2.3.2/dropdowns.html,0,0,0.0,0.0,0.303,0.0,597.0,0.432,9.958,0.0,0,0,0,0,0
v3.0.0-rc.2/dropdowns.html,0,0,0.0,0.0,0.243,0.0,558.0,0.363,8.691,0.0,0,0,0,0,0
v3.0.0-rc1/dropdowns.html,0,0,0.0,0.0,0.184,0.0,270.0,0.217,8.569,0.0,0,0,0,0,0
v3.0.0-rcFinal/dropdowns.html,0,0,0.0,0.0,0.274,0.0,436.0,0.345,8.743,0.0,0,0,0,0,0
v1.0.0/forms.html,0,0,0.0,0.0,0.498,0.0,1353.0,0.91,8.301,0.0,0,0,0,0,0
v1.1.0/forms.html,0,0,0.0,0.0,1.212,0.0,1653.0,1.629,8.441,0.0,0,0,0,0,0
v1.1.1/forms.html,0,0,0.0,0.0,0.661,0.0,1557.0,1.094,8.378,0.0,0,0,0,0,0
v1.2.0/forms.html,0,0,0.0,0.0,0.416,0.0,1194.0,0.784,8.415,0.0,0,0,0,0,0
v1.3.0/forms.html,0,0,0.0,0.0,1.713,0.0,2130.0,2.096,8.264,0.0,0,0,0,0,0
v1.4.0/forms.html,0,0,0.0,0.0,1.128,0.0,1575.0,1.546,9.555,0.0,0,0,0,0,0
v2.0.0/forms.html,0,0,0.0,0.0,1.191,0.0,1646.0,1.621,8.434,0.0,0,0,0,0,0
v2.0.1/forms.html,0,0,0.0,0.0,1.267,0.0,1860.0,1.833,8.663,0.0,0,0,0,0,0
v2.0.2/forms.html,0,0,0.0,0.0,1.219,0.0,1788.0,1.762,8.609,0.0,0,0,0,0,0
v2.0.3/forms.html,0,0,0.0,0.0,0.577,0.0,1665.0,1.108,8.399,0.0,0,0,0,0,0
v2.0.4/forms.html,0,0,0.0,0.0,1.366,0.0,2028.0,1.995,8.575,0.0,0,0,0,0,0
v2.1.0/forms.html,0,0,0.0,0.0,1.316,0.0,1828.0,1.8,8.38,0.0,0,0,0,0,0
v2.1.1/forms.html,0,0,0.0,0.0,0.778,0.0,226.0,1.343,8.35,0.0,0,0,0,0,0
v2.2.0/forms.html,0,0,0.0,0.0,1.31,0.0,1832.0,1.797,8.437,0.0,0,0,0,0,0
v2.2.1/forms.html,0,0,0.0,0.0,1.356,0.0,1867.0,1.843,8.232,0.0,0,0,0,0,0
v2.2.2/forms.html,0,0,0.0,0.0,1.595,0.0,2100.0,2.069,8.347,0.0,0,0,0,0,0
v2.3.0/forms.html,0,0,0.0,0.0,0.548,0.0,1550.0,1.013,8.353,0.0,0,0,0,0,0
v2.3.1/forms.html,0,0,0.0,0.0,1.341,0.0,1954.0,1.927,8.445,0.0,0,0,0,0,0
v2.3.2/forms.html,0,0,0.0,0.0,0.585,0.0,1658.0,1.106,8.539,0.0,0,0,0,0,0
v3.0.0-rc.2/forms.html,0,0,0.0,0.0,1.488,0.0,1869.0,1.853,8.413,0.0,0,0,0,0,0
v3.0.0-rc1/forms.html,0,0,0.0,0.0,1.683,0.0,2038.0,2.02,8.52,0.0,0,0,0,0,0
v3.0.0-rcFinal/forms.html,0,0,0.0,0.0,1.205,0.0,1601.0,1.584,8.498,0.0,0,0,0,0,0
v1.0.0/images.html,0,0,0.0,0.0,0.238,0.0,267.0,0.252,8.766,0.0,0,0,0,0,0
v1.1.0/images.html,0,0,0.0,0.0,0.235,0.0,268.0,0.249,8.543,0.0,0,0,0,0,0
v1.1.1/images.html,0,0,0.0,0.0,0.248,0.0,298.0,0.27,8.62,0.0,0,0,0,0,0
v1.2.0/images.html,0,0,0.0,0.0,0.272,0.0,305.0,0.286,8.618,0.0,0,0,0,0,0
v1.3.0/images.html,0,0,0.0,0.0,0.225,0.0,269.0,0.244,8.672,0.0,0,0,0,0,0
v1.4.0/images.html,0,0,0.0,0.0,0.275,0.0,318.0,0.298,8.566,0.0,0,0,0,0,0
v2.0.0/images.html,0,0,0.0,0.0,0.245,0.0,291.0,0.266,8.745,0.0,0,0,0,0,0
v2.0.1/images.html,0,0,0.0,0.0,0.205,0.0,226.0,0.213,8.707,0.0,0,0,0,0,0
v2.0.2/images.html,0,0,0.0,0.0,0.219,0.0,257.0,0.234,8.863,0.0,0,0,0,0,0
v2.0.3/images.html,0,0,0.0,0.0,0.106,0.0,127.0,0.119,8.52,0.0,0,0,0,0,0
v2.0.4/images.html,0,0,0.0,0.0,0.101,0.0,119.0,0.111,8.586,0.0,0,0,0,0,0
v2.1.0/images.html,0,0,0.0,0.0,0.12,0.0,145.0,0.133,8.731,0.0,0,0,0,0,0
v2.1.1/images.html,0,0,0.0,0.0,0.156,0.0,180.0,0.168,8.81,0.0,0,0,0,0,0
v2.2.0/images.html,0,0,0.0,0.0,0.112,0.0,135.0,0.123,8.768,0.0,0,0,0,0,0
v2.2.1/images.html,0,0,0.0,0.0,0.113,0.0,136.0,0.124,8.743,0.0,0,0,0,0,0
v2.2.2/images.html,0,0,0.0,0.0,0.112,0.0,135.0,0.123,8.914,0.0,0,0,0,0,0
v2.3.0/images.html,0,0,0.0,0.0,0.113,0.0,137.0,0.124,8.563,0.0,0,0,0,0,0
v2.3.1/images.html,0,0,0.0,0.0,0.11,0.0,132.0,0.12,8.792,0.0,0,0,0,0,0
v2.3.2/images.html,0,0,0.0,0.0,0.125,0.0,148.0,0.136,8.744,0.0,0,0,0,0,0
v3.0.0-rc.2/images.html,0,0,0.0,0.0,0.099,0.0,120.0,0.11,8.729,0.0,0,0,0,0,0
v3.0.0-rc1/images.html,0,0,0.0,0.0,0.102,0.0,120.0,0.112,8.858,0.0,0,0,0,0,0
v3.0.0-rcFinal/images.html,0,0,0.0,0.0,0.102,0.0,121.0,0.114,8.766,0.0,0,0,0,0,0
v1.0.0/listgroup.html,0,0,0.0,0.0,0.062,0.0,194.0,0.184,8.815,0.0,0,0,0,0,0
v1.1.0/listgroup.html,0,0,0.0,0.0,0.058,0.0,185.0,0.178,8.729,0.0,0,0,0,0,0
v1.1.1/listgroup.html,0,0,0.0,0.0,0.063,0.0,185.0,0.178,8.632,0.0,0,0,0,0,0
v1.2.0/listgroup.html,0,0,0.0,0.0,0.095,0.0,158.0,0.152,8.725,0.0,0,0,0,0,0
v1.3.0/listgroup.html,0,0,0.0,0.0,0.065,0.0,112.0,0.106,8.609,0.0,0,0,0,0,0
v1.4.0/listgroup.html,0,0,0.0,0.0,0.063,0.0,107.0,0.102,8.657,0.0,0,0,0,0,0
